NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0115-1365,HUMAN PRESCRIPTION DRUG,sevelamer carbonate,,sevelamer carbonate,"POWDER, FOR SUSPENSION",ORAL,20201120,,ANDA,ANDA211316,Amneal Pharmaceuticals of New York LLC,SEVELAMER CARBONATE,800,mg/1,"Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1366,HUMAN PRESCRIPTION DRUG,sevelamer carbonate,,sevelamer carbonate,"POWDER, FOR SUSPENSION",ORAL,20201120,,ANDA,ANDA211316,Amneal Pharmaceuticals of New York LLC,SEVELAMER CARBONATE,2400,mg/1,"Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1408,HUMAN PRESCRIPTION DRUG,MethylTESTOSTERone,,METHYLTESTOSTERONE,CAPSULE,ORAL,20150921,,ANDA,ANDA204851,Amneal Pharmaceuticals of New York LLC,METHYLTESTOSTERONE,10,mg/1,"Androgen Receptor Agonists [MoA], Androgen [EPC], Androstanes [CS]",CIII,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1436,HUMAN PRESCRIPTION DRUG,Cyclobenzaprine Hydrochloride,,Cyclobenzaprine Hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20190301,,NDA AUTHORIZED GENERIC,NDA021777,Amneal Pharmaceuticals of New York LLC,CYCLOBENZAPRINE HYDROCHLORIDE,15,mg/1,"Centrally-mediated Muscle Relaxation [PE], Muscle Relaxant [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1437,HUMAN PRESCRIPTION DRUG,Cyclobenzaprine Hydrochloride,,Cyclobenzaprine Hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20190301,,NDA AUTHORIZED GENERIC,NDA021777,Amneal Pharmaceuticals of New York LLC,CYCLOBENZAPRINE HYDROCHLORIDE,30,mg/1,"Centrally-mediated Muscle Relaxation [PE], Muscle Relaxant [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1479,HUMAN PRESCRIPTION DRUG,Morphine Sulfate,,MORPHINE SULFATE,"CAPSULE, EXTENDED RELEASE",ORAL,20181005,,ANDA,ANDA200411,Amneal Pharmaceuticals of New York LLC,MORPHINE SULFATE,40,mg/1,"Full Opioid Agonists [MoA], Opioid Agonist [EPC]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1483,HUMAN PRESCRIPTION DRUG,Diclofenac Sodium,,Diclofenac Sodium,GEL,TOPICAL,20131121,,ANDA,ANDA200936,Amneal Pharmaceuticals of New York LLC,DICLOFENAC SODIUM,30,mg/g,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Decreased Prostaglandin Production [PE], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0115-1486,HUMAN PRESCRIPTION DRUG,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate",,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate",CAPSULE,ORAL,20160216,,ANDA,ANDA076852,Amneal Pharmaceuticals of New York LLC,AMPHETAMINE ASPARTATE MONOHYDRATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,1.25; 1.25; 1.25; 1.25,mg/1; mg/1; mg/1; mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1487,HUMAN PRESCRIPTION DRUG,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate",,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate",CAPSULE,ORAL,20160216,,ANDA,ANDA076852,Amneal Pharmaceuticals of New York LLC,AMPHETAMINE ASPARTATE MONOHYDRATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,2.5; 2.5; 2.5; 2.5,mg/1; mg/1; mg/1; mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1488,HUMAN PRESCRIPTION DRUG,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate",,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate",CAPSULE,ORAL,20160216,,ANDA,ANDA076852,Amneal Pharmaceuticals of New York LLC,AMPHETAMINE ASPARTATE MONOHYDRATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,3.75; 3.75; 3.75; 3.75,mg/1; mg/1; mg/1; mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1489,HUMAN PRESCRIPTION DRUG,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate",,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate",CAPSULE,ORAL,20160216,,ANDA,ANDA076852,Amneal Pharmaceuticals of New York LLC,AMPHETAMINE ASPARTATE MONOHYDRATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,5; 5; 5; 5,mg/1; mg/1; mg/1; mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1490,HUMAN PRESCRIPTION DRUG,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate",,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate",CAPSULE,ORAL,20160216,,ANDA,ANDA076852,Amneal Pharmaceuticals of New York LLC,AMPHETAMINE ASPARTATE MONOHYDRATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,6.25; 6.25; 6.25; 6.25,mg/1; mg/1; mg/1; mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1491,HUMAN PRESCRIPTION DRUG,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate",,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate",CAPSULE,ORAL,20160216,,ANDA,ANDA076852,Amneal Pharmaceuticals of New York LLC,AMPHETAMINE ASPARTATE MONOHYDRATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,7.5; 7.5; 7.5; 7.5,mg/1; mg/1; mg/1; mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1522,HUMAN PRESCRIPTION DRUG,Fenofibrate,,Fenofibrate,TABLET,ORAL,20150624,20250831,NDA AUTHORIZED GENERIC,NDA022118,Amneal Pharmaceuticals of New York LLC,FENOFIBRATE,40,mg/1,Peroxisome Proliferator Receptor alpha Agonist [EPC],,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1523,HUMAN PRESCRIPTION DRUG,Fenofibrate,,Fenofibrate,TABLET,ORAL,20150624,20250831,NDA AUTHORIZED GENERIC,NDA022118,Amneal Pharmaceuticals of New York LLC,FENOFIBRATE,120,mg/1,Peroxisome Proliferator Receptor alpha Agonist [EPC],,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1526,HUMAN PRESCRIPTION DRUG,Lamotrigine,,LAMOTRIGINE,"TABLET, ORALLY DISINTEGRATING",ORAL,20150109,,ANDA,ANDA200828,Amneal Pharmaceuticals of New York LLC,LAMOTRIGINE,25,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1527,HUMAN PRESCRIPTION DRUG,Lamotrigine,,LAMOTRIGINE,"TABLET, ORALLY DISINTEGRATING",ORAL,20150109,,ANDA,ANDA200828,Amneal Pharmaceuticals of New York LLC,LAMOTRIGINE,50,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1528,HUMAN PRESCRIPTION DRUG,Lamotrigine,,LAMOTRIGINE,"TABLET, ORALLY DISINTEGRATING",ORAL,20150109,,ANDA,ANDA200828,Amneal Pharmaceuticals of New York LLC,LAMOTRIGINE,100,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1529,HUMAN PRESCRIPTION DRUG,Lamotrigine,,LAMOTRIGINE,"TABLET, ORALLY DISINTEGRATING",ORAL,20150109,,ANDA,ANDA200828,Amneal Pharmaceuticals of New York LLC,LAMOTRIGINE,200,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1554,HUMAN PRESCRIPTION DRUG,Fenofibric Acid,,Fenofibric Acid,"CAPSULE, DELAYED RELEASE",ORAL,20160912,,NDA AUTHORIZED GENERIC,NDA022224,Amneal Pharmaceuticals of New York LLC,FENOFIBRIC ACID,45,mg/1,Peroxisome Proliferator Receptor alpha Agonist [EPC],,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1555,HUMAN PRESCRIPTION DRUG,Fenofibric Acid,,Fenofibric Acid,"CAPSULE, DELAYED RELEASE",ORAL,20160912,,NDA AUTHORIZED GENERIC,NDA022224,Amneal Pharmaceuticals of New York LLC,FENOFIBRIC ACID,135,mg/1,Peroxisome Proliferator Receptor alpha Agonist [EPC],,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1643,HUMAN PRESCRIPTION DRUG,Nitrofurantoin Macrocrystals,,Nitrofurantoin Macrocrystals,CAPSULE,ORAL,20070308,,ANDA,ANDA073671,Amneal Pharmaceuticals of New York LLC,NITROFURANTOIN,50,mg/1,"Nitrofuran Antibacterial [EPC], Nitrofurans [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1645,HUMAN PRESCRIPTION DRUG,Nitrofurantoin Macrocrystals,,Nitrofurantoin Macrocrystals,CAPSULE,ORAL,20070308,,ANDA,ANDA073652,Amneal Pharmaceuticals of New York LLC,NITROFURANTOIN,100,mg/1,"Nitrofuran Antibacterial [EPC], Nitrofurans [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1659,HUMAN PRESCRIPTION DRUG,Propranolol Hydrochloride,,Propranolol Hydrochloride,TABLET,ORAL,20160919,,ANDA,ANDA070175,Amneal Pharmaceuticals of New York LLC,PROPRANOLOL HYDROCHLORIDE,10,mg/1,"Adrenergic beta-Antagonists [MoA], beta-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1660,HUMAN PRESCRIPTION DRUG,Propranolol Hydrochloride,,Propranolol Hydrochloride,TABLET,ORAL,20160919,,ANDA,ANDA070176,Amneal Pharmaceuticals of New York LLC,PROPRANOLOL HYDROCHLORIDE,20,mg/1,"Adrenergic beta-Antagonists [MoA], beta-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1661,HUMAN PRESCRIPTION DRUG,Propranolol Hydrochloride,,Propranolol Hydrochloride,TABLET,ORAL,20160919,,ANDA,ANDA070177,Amneal Pharmaceuticals of New York LLC,PROPRANOLOL HYDROCHLORIDE,40,mg/1,"Adrenergic beta-Antagonists [MoA], beta-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1662,HUMAN PRESCRIPTION DRUG,Propranolol Hydrochloride,,Propranolol Hydrochloride,TABLET,ORAL,20160919,,ANDA,ANDA070178,Amneal Pharmaceuticals of New York LLC,PROPRANOLOL HYDROCHLORIDE,80,mg/1,"Adrenergic beta-Antagonists [MoA], beta-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1676,HUMAN PRESCRIPTION DRUG,Alendronate Sodium,,Alendronate Sodium,TABLET,ORAL,20080206,,ANDA,ANDA075710,Amneal Pharmaceuticals of New York LLC,ALENDRONATE SODIUM,5,mg/1,"Bisphosphonate [EPC], Diphosphonates [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1678,HUMAN PRESCRIPTION DRUG,Alendronate Sodium,,Alendronate Sodium,TABLET,ORAL,20080206,,ANDA,ANDA075710,Amneal Pharmaceuticals of New York LLC,ALENDRONATE SODIUM,10,mg/1,"Bisphosphonate [EPC], Diphosphonates [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1679,HUMAN PRESCRIPTION DRUG,Alendronate Sodium,,Alendronate Sodium,TABLET,ORAL,20080206,,ANDA,ANDA075710,Amneal Pharmaceuticals of New York LLC,ALENDRONATE SODIUM,35,mg/1,"Bisphosphonate [EPC], Diphosphonates [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1680,HUMAN PRESCRIPTION DRUG,Alendronate Sodium,,Alendronate Sodium,TABLET,ORAL,20080206,,ANDA,ANDA075710,Amneal Pharmaceuticals of New York LLC,ALENDRONATE SODIUM,40,mg/1,"Bisphosphonate [EPC], Diphosphonates [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1681,HUMAN PRESCRIPTION DRUG,Alendronate Sodium,,Alendronate Sodium,TABLET,ORAL,20080206,,ANDA,ANDA075710,Amneal Pharmaceuticals of New York LLC,ALENDRONATE SODIUM,70,mg/1,"Bisphosphonate [EPC], Diphosphonates [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1682,HUMAN PRESCRIPTION DRUG,Dexmethylphenidate hydrochloride,,Dexmethylphenidate hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20150806,,ANDA,ANDA079108,Amneal Pharmaceuticals of New York LLC,DEXMETHYLPHENIDATE HYDROCHLORIDE,5,mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1683,HUMAN PRESCRIPTION DRUG,Dexmethylphenidate hydrochloride,,Dexmethylphenidate hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20150806,,ANDA,ANDA079108,Amneal Pharmaceuticals of New York LLC,DEXMETHYLPHENIDATE HYDROCHLORIDE,10,mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1684,HUMAN PRESCRIPTION DRUG,Dexmethylphenidate hydrochloride,,Dexmethylphenidate hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20141111,,ANDA,ANDA079108,Amneal Pharmaceuticals of New York LLC,DEXMETHYLPHENIDATE HYDROCHLORIDE,15,mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1685,HUMAN PRESCRIPTION DRUG,Dexmethylphenidate hydrochloride,,Dexmethylphenidate hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20151221,,ANDA,ANDA079108,Amneal Pharmaceuticals of New York LLC,DEXMETHYLPHENIDATE HYDROCHLORIDE,20,mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1686,HUMAN PRESCRIPTION DRUG,Dexmethylphenidate hydrochloride,,Dexmethylphenidate hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20140224,,ANDA,ANDA079108,Amneal Pharmaceuticals of New York LLC,DEXMETHYLPHENIDATE HYDROCHLORIDE,30,mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE]",CII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0115-1687,HUMAN PRESCRIPTION DRUG,Budesonide Inhalation,,Budesonide,SUSPENSION,RESPIRATORY (INHALATION),20160804,,ANDA,ANDA078404,Amneal Pharmaceuticals of New York LLC,BUDESONIDE,0.25,mg/2mL,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
