NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0003-0524,HUMAN PRESCRIPTION DRUG,SPRYCEL,,dasatinib,TABLET,ORAL,20060627,,NDA,NDA021986,"E.R. Squibb & Sons, L.L.C.",DASATINIB,70,mg/1,"Cytochrome P450 3A4 Inhibitors [MoA], Kinase Inhibitor [EPC], Protein Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-0527,HUMAN PRESCRIPTION DRUG,SPRYCEL,,dasatinib,TABLET,ORAL,20060627,,NDA,NDA021986,"E.R. Squibb & Sons, L.L.C.",DASATINIB,20,mg/1,"Cytochrome P450 3A4 Inhibitors [MoA], Kinase Inhibitor [EPC], Protein Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-0528,HUMAN PRESCRIPTION DRUG,SPRYCEL,,dasatinib,TABLET,ORAL,20060627,,NDA,NDA021986,"E.R. Squibb & Sons, L.L.C.",DASATINIB,50,mg/1,"Cytochrome P450 3A4 Inhibitors [MoA], Kinase Inhibitor [EPC], Protein Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-0852,HUMAN PRESCRIPTION DRUG,SPRYCEL,,dasatinib,TABLET,ORAL,20080530,,NDA,NDA021986,"E.R. Squibb & Sons, L.L.C.",DASATINIB,100,mg/1,"Cytochrome P450 3A4 Inhibitors [MoA], Kinase Inhibitor [EPC], Protein Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-0855,HUMAN PRESCRIPTION DRUG,SPRYCEL,,dasatinib,TABLET,ORAL,20101028,,NDA,NDA021986,"E.R. Squibb & Sons, L.L.C.",DASATINIB,80,mg/1,"Cytochrome P450 3A4 Inhibitors [MoA], Kinase Inhibitor [EPC], Protein Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-0857,HUMAN PRESCRIPTION DRUG,SPRYCEL,,dasatinib,TABLET,ORAL,20101028,,NDA,NDA021986,"E.R. Squibb & Sons, L.L.C.",DASATINIB,140,mg/1,"Cytochrome P450 3A4 Inhibitors [MoA], Kinase Inhibitor [EPC], Protein Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-0893,HUMAN PRESCRIPTION DRUG,ELIQUIS,,apixaban,"TABLET, FILM COATED",ORAL,20121228,,NDA,NDA202155,"E.R. Squibb & Sons, L.L.C.",APIXABAN,2.5,mg/1,"Factor Xa Inhibitor [EPC], Factor Xa Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-0894,HUMAN PRESCRIPTION DRUG,ELIQUIS,,apixaban,"TABLET, FILM COATED",ORAL,20121228,,NDA,NDA202155,"E.R. Squibb & Sons, L.L.C.",APIXABAN,5,mg/1,"Factor Xa Inhibitor [EPC], Factor Xa Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-0895,HUMAN PRESCRIPTION DRUG,SOTYKTU,,deucravacitinib,"TABLET, FILM COATED",ORAL,20220909,,NDA,NDA214958,"E.R. Squibb & Sons, L.L.C.",DEUCRAVACITINIB,6,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-1100,HUMAN PRESCRIPTION DRUG,Cobenfy,,xanomeline and trospium chloride,"CAPSULE, COATED PELLETS",ORAL,20240927,,NDA,NDA216158,"E.R. Squibb & Sons, L.L.C.",TROSPIUM CHLORIDE; XANOMELINE,20; 100,mg/1; mg/1,"Cholinergic Muscarinic Agonist [EPC], Cholinergic Muscarinic Agonists [MoA], Cholinergic Muscarinic Antagonist [EPC], Cholinergic Muscarinic Antagonists [MoA], Cytochrome P450 3A4 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-1611,HUMAN PRESCRIPTION DRUG,BARACLUDE,,entecavir,"TABLET, FILM COATED",ORAL,20050329,,NDA,NDA021797,"E.R. Squibb & Sons, L.L.C.",ENTECAVIR,0.5,mg/1,"Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC], Nucleoside Analog [EXT], Nucleoside Reverse Transcriptase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-1612,HUMAN PRESCRIPTION DRUG,BARACLUDE,,entecavir,"TABLET, FILM COATED",ORAL,20050329,,NDA,NDA021797,"E.R. Squibb & Sons, L.L.C.",ENTECAVIR,1,mg/1,"Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC], Nucleoside Analog [EXT], Nucleoside Reverse Transcriptase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-1614,HUMAN PRESCRIPTION DRUG,BARACLUDE,,entecavir,SOLUTION,ORAL,20050329,,NDA,NDA021798,"E.R. Squibb & Sons, L.L.C.",ENTECAVIR,0.05,mg/mL,"Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC], Nucleoside Analog [EXT], Nucleoside Reverse Transcriptase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2187,HUMAN PRESCRIPTION DRUG,ORENCIA,,abatacept,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,20090101,,BLA,BLA125118,"E.R. Squibb & Sons, L.L.C.",ABATACEPT,250,mg/15mL,"Decreased Cytokine Activity [PE], Recombinant Fusion Proteins [CS], Selective T Cell Costimulation Modulator [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2188,HUMAN PRESCRIPTION DRUG,ORENCIA,,abatacept,"INJECTION, SOLUTION",SUBCUTANEOUS,20110729,,BLA,BLA125118,"E.R. Squibb & Sons, L.L.C.",ABATACEPT,125,mg/mL,"Decreased Cytokine Activity [PE], Recombinant Fusion Proteins [CS], Selective T Cell Costimulation Modulator [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2291,HUMAN PRESCRIPTION DRUG,EMPLICITI,,elotuzumab,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,20151130,,BLA,BLA761035,"E.R. Squibb & Sons, L.L.C.",ELOTUZUMAB,300,mg/1,"Antibodies, Monoclonal [CS], SLAMF7-directed Antibody Interactions [MoA], SLAMF7-directed Immunostimulatory Antibody [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2327,HUMAN PRESCRIPTION DRUG,YERVOY,,ipilimumab,INJECTION,INTRAVENOUS,20110325,,BLA,BLA125377,"E.R. Squibb & Sons, L.L.C.",IPILIMUMAB,5,mg/mL,"CTLA-4-directed Antibody Interactions [MoA], CTLA-4-directed Blocking Antibody [EPC], Increased T Lymphocyte Activation [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2328,HUMAN PRESCRIPTION DRUG,YERVOY,,ipilimumab,INJECTION,INTRAVENOUS,20110325,,BLA,BLA125377,"E.R. Squibb & Sons, L.L.C.",IPILIMUMAB,5,mg/mL,"CTLA-4-directed Antibody Interactions [MoA], CTLA-4-directed Blocking Antibody [EPC], Increased T Lymphocyte Activation [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2560,HUMAN PRESCRIPTION DRUG,AZACTAM,,AZTREONAM,"INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20100401,,NDA,NDA050580,"E.R. Squibb & Sons, L.L.C.",AZTREONAM,1,g/1,"Monobactam Antibacterial [EPC], Monobactams [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2570,HUMAN PRESCRIPTION DRUG,AZACTAM,,AZTREONAM,"INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20100401,,NDA,NDA050580,"E.R. Squibb & Sons, L.L.C.",AZTREONAM,2,g/1,"Monobactam Antibacterial [EPC], Monobactams [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2814,HUMAN PRESCRIPTION DRUG,ORENCIA,,abatacept,"INJECTION, SOLUTION",SUBCUTANEOUS,20110729,,BLA,BLA125118,"E.R. Squibb & Sons, L.L.C.",ABATACEPT,50,mg/.4mL,"Decreased Cytokine Activity [PE], Recombinant Fusion Proteins [CS], Selective T Cell Costimulation Modulator [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-2818,HUMAN PRESCRIPTION DRUG,ORENCIA,,abatacept,"INJECTION, SOLUTION",SUBCUTANEOUS,20110729,,BLA,BLA125118,"E.R. Squibb & Sons, L.L.C.",ABATACEPT,87.5,mg/.7mL,"Decreased Cytokine Activity [PE], Recombinant Fusion Proteins [CS], Selective T Cell Costimulation Modulator [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3622,HUMAN PRESCRIPTION DRUG,REYATAZ,,ATAZANAVIR,"CAPSULE, GELATIN COATED",ORAL,20030624,,NDA,NDA021567,"E.R. Squibb & Sons, L.L.C.",ATAZANAVIR SULFATE,300,mg/1,"Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Cytochrome P450 3A4 Inhibitors [MoA], HIV Protease Inhibitors [MoA], Protease Inhibitor [EPC], UDP Glucuronosyltransferases Inhibitors [MoA], UGT1A1 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3631,HUMAN PRESCRIPTION DRUG,REYATAZ,,ATAZANAVIR,"CAPSULE, GELATIN COATED",ORAL,20030624,,NDA,NDA021567,"E.R. Squibb & Sons, L.L.C.",ATAZANAVIR SULFATE,200,mg/1,"Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Cytochrome P450 3A4 Inhibitors [MoA], HIV Protease Inhibitors [MoA], Protease Inhibitor [EPC], UDP Glucuronosyltransferases Inhibitors [MoA], UGT1A1 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3638,HUMAN PRESCRIPTION DRUG,REYATAZ,,ATAZANAVIR,POWDER,ORAL,20141219,,NDA,NDA206352,"E.R. Squibb & Sons, L.L.C.",ATAZANAVIR SULFATE,50,mg/1,"Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Cytochrome P450 3A4 Inhibitors [MoA], HIV Protease Inhibitors [MoA], Protease Inhibitor [EPC], UDP Glucuronosyltransferases Inhibitors [MoA], UGT1A1 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3641,HUMAN PRESCRIPTION DRUG,EVOTAZ,,atazanavir and cobicistat,TABLET,ORAL,20150129,,NDA,NDA206353,"E.R. Squibb & Sons, L.L.C.",ATAZANAVIR SULFATE; COBICISTAT,300; 150,mg/1; mg/1,"Breast Cancer Resistance Protein Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 2D6 Inhibitors [MoA], Cytochrome P450 3A Inhibitor [EPC], Cytochrome P450 3A Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Cytochrome P450 3A4 Inhibitors [MoA], HIV Protease Inhibitors [MoA], Multidrug and Toxin Extrusion Transporter 1 Inhibitors [MoA], Organic Anion Transporting Polypeptide 1B1 Inhibitors [MoA], Organic Anion Transporting Polypeptide 1B3 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA], Protease Inhibitor [EPC], UDP Glucuronosyltransferases Inhibitors [MoA], UGT1A1 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3734,HUMAN PRESCRIPTION DRUG,OPDIVO,,nivolumab,INJECTION,INTRAVENOUS,20171208,,BLA,BLA125554,"E.R. Squibb & Sons, L.L.C.",NIVOLUMAB,10,mg/mL,"Programmed Death Receptor-1 Blocking Antibody [EPC], Programmed Death Receptor-1-directed Antibody Interactions [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3756,HUMAN PRESCRIPTION DRUG,OPDIVO,,nivolumab,INJECTION,INTRAVENOUS,20210830,,BLA,BLA125554,"E.R. Squibb & Sons, L.L.C.",NIVOLUMAB,10,mg/mL,"Programmed Death Receptor-1 Blocking Antibody [EPC], Programmed Death Receptor-1-directed Antibody Interactions [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3764,HUMAN PRESCRIPTION DRUG,ELIQUIS,30-Day Starter Pack,apixaban,KIT,,20171129,,NDA,NDA202155,"E.R. Squibb & Sons, L.L.C.",,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3772,HUMAN PRESCRIPTION DRUG,OPDIVO,,nivolumab,INJECTION,INTRAVENOUS,20141222,,BLA,BLA125554,"E.R. Squibb & Sons, L.L.C.",NIVOLUMAB,10,mg/mL,"Programmed Death Receptor-1 Blocking Antibody [EPC], Programmed Death Receptor-1-directed Antibody Interactions [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-3774,HUMAN PRESCRIPTION DRUG,OPDIVO,,nivolumab,INJECTION,INTRAVENOUS,20141222,,BLA,BLA125554,"E.R. Squibb & Sons, L.L.C.",NIVOLUMAB,10,mg/mL,"Programmed Death Receptor-1 Blocking Antibody [EPC], Programmed Death Receptor-1-directed Antibody Interactions [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-4040,HUMAN PRESCRIPTION DRUG,Augtyro,,repotrectinib,CAPSULE,ORAL,20231205,,NDA,NDA218213,"E.R. Squibb & Sons, L.L.C.",REPOTRECTINIB,40,mg/1,"Cytochrome P450 3A4 Inducers [MoA], Kinase Inhibitor [EPC], Proto-Oncogene Tyrosine-Protein Kinase ROS1 Inhibitors [MoA], Tropomyosin Receptor Tyrosine Kinase A Inhibitors [MoA], Tropomyosin Receptor Tyrosine Kinase B Inhibitors [MoA], Tropomyosin Receptor Tyrosine Kinase C Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-4160,HUMAN PRESCRIPTION DRUG,Augtyro,,repotrectinib,CAPSULE,ORAL,20241101,,NDA,NDA218213,"E.R. Squibb & Sons, L.L.C.",REPOTRECTINIB,160,mg/1,"Cytochrome P450 3A4 Inducers [MoA], Kinase Inhibitor [EPC], Proto-Oncogene Tyrosine-Protein Kinase ROS1 Inhibitors [MoA], Tropomyosin Receptor Tyrosine Kinase A Inhibitors [MoA], Tropomyosin Receptor Tyrosine Kinase B Inhibitors [MoA], Tropomyosin Receptor Tyrosine Kinase C Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-4522,HUMAN PRESCRIPTION DRUG,EMPLICITI,,elotuzumab,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,20151130,,BLA,BLA761035,"E.R. Squibb & Sons, L.L.C.",ELOTUZUMAB,400,mg/1,"Antibodies, Monoclonal [CS], SLAMF7-directed Antibody Interactions [MoA], SLAMF7-directed Immunostimulatory Antibody [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-5150,HUMAN PRESCRIPTION DRUG,Cobenfy,,xanomeline and trospium chloride,KIT,,20240927,,NDA,NDA216158,"E.R. Squibb & Sons, L.L.C.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-5200,HUMAN PRESCRIPTION DRUG,Cobenfy,,xanomeline and trospium chloride,KIT,,20240927,,NDA,NDA216158,"E.R. Squibb & Sons, L.L.C.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-6120,HUMAN PRESCRIPTION DRUG,OPDIVO QVANTIG,,nivolumab and hyaluronidase-nvhy,"INJECTION, SOLUTION",SUBCUTANEOUS,20250102,,BLA,BLA761381,"E.R. Squibb & Sons, L.L.C.",HYALURONIDASE (HUMAN RECOMBINANT); NIVOLUMAB,2000; 120,U/mL; mg/mL,"Endoglycosidase [EPC], Glycoside Hydrolases [CS], Programmed Death Receptor-1 Blocking Antibody [EPC], Programmed Death Receptor-1-directed Antibody Interactions [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0003-7125,HUMAN PRESCRIPTION DRUG,OPDUALAG,,nivolumab and relatlimab-rmbw,INJECTION,INTRAVENOUS,20220318,,BLA,BLA761234,"E.R. Squibb & Sons, L.L.C.",NIVOLUMAB; RELATLIMAB,12; 4,mg/mL; mg/mL,"Lymphocyte Activation Gene-3 Antagonists [MoA], Lymphocyte Activation Gene-3 Blocker [EPC], Programmed Death Receptor-1 Blocking Antibody [EPC], Programmed Death Receptor-1-directed Antibody Interactions [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0004-0038,HUMAN PRESCRIPTION DRUG,Valcyte,,valganciclovir,"TABLET, FILM COATED",ORAL,20010329,20250930,NDA,NDA021304,"Genentech, Inc.",VALGANCICLOVIR HYDROCHLORIDE,450,mg/1,"Cytomegalovirus Nucleoside Analog DNA Polymerase Inhibitor [EPC], DNA Polymerase Inhibitors [MoA], Nucleoside Analog Antiviral [EPC], Nucleoside Analog [EXT]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0004-0039,HUMAN PRESCRIPTION DRUG,Valcyte,,valganciclovir hydrochloride,"POWDER, FOR SOLUTION",ORAL,20090828,20250930,NDA,NDA022257,"Genentech, Inc.",VALGANCICLOVIR HYDROCHLORIDE,50,mg/mL,"Cytomegalovirus Nucleoside Analog DNA Polymerase Inhibitor [EPC], DNA Polymerase Inhibitors [MoA], Nucleoside Analog Antiviral [EPC], Nucleoside Analog [EXT]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0004-0259,HUMAN PRESCRIPTION DRUG,CellCept,,Mycophenolate Mofetil,CAPSULE,ORAL,19950503,,NDA,NDA050722,"Genentech, Inc.",MYCOPHENOLATE MOFETIL,250,mg/1,Antimetabolite Immunosuppressant [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
