NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0173-0699,HUMAN PRESCRIPTION DRUG,LAMICTAL,,lamotrigine,"TABLET, FOR SUSPENSION",ORAL,20001012,,NDA,NDA020764,GlaxoSmithKline LLC,LAMOTRIGINE,2,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0715,HUMAN PRESCRIPTION DRUG,ADVAIR HFA,,fluticasone propionate and salmeterol xinafoate,"AEROSOL, METERED",RESPIRATORY (INHALATION),20080929,,NDA,NDA021254,GlaxoSmithKline LLC,FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,45; 21,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0716,HUMAN PRESCRIPTION DRUG,ADVAIR HFA,,fluticasone propionate and salmeterol xinafoate,"AEROSOL, METERED",RESPIRATORY (INHALATION),20080929,,NDA,NDA021254,GlaxoSmithKline LLC,FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,115; 21,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0717,HUMAN PRESCRIPTION DRUG,ADVAIR HFA,,fluticasone propionate and salmeterol xinafoate,"AEROSOL, METERED",RESPIRATORY (INHALATION),20090306,,NDA,NDA021254,GlaxoSmithKline LLC,FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,230; 21,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0718,HUMAN PRESCRIPTION DRUG,FLOVENT,HFA,fluticasone propionate,"AEROSOL, METERED",RESPIRATORY (INHALATION),20070406,20250630,NDA,NDA021433,GlaxoSmithKline LLC,FLUTICASONE PROPIONATE,44,ug/1,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0719,HUMAN PRESCRIPTION DRUG,FLOVENT,HFA,fluticasone propionate,"AEROSOL, METERED",RESPIRATORY (INHALATION),20070129,20250630,NDA,NDA021433,GlaxoSmithKline LLC,FLUTICASONE PROPIONATE,110,ug/1,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0720,HUMAN PRESCRIPTION DRUG,FLOVENT,HFA,fluticasone propionate,"AEROSOL, METERED",RESPIRATORY (INHALATION),20070125,20250731,NDA,NDA021433,GlaxoSmithKline LLC,FLUTICASONE PROPIONATE,220,ug/1,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0722,HUMAN PRESCRIPTION DRUG,WELLBUTRIN,SR,bupropion hydrochloride,"TABLET, FILM COATED",ORAL,20020625,,NDA,NDA020358,GlaxoSmithKline LLC,BUPROPION HYDROCHLORIDE,200,mg/1,"Aminoketone [EPC], Dopamine Uptake Inhibitors [MoA], Increased Dopamine Activity [PE], Increased Norepinephrine Activity [PE], Norepinephrine Uptake Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0735,HUMAN PRESCRIPTION DRUG,IMITREX,,sumatriptan,"TABLET, FILM COATED",ORAL,20031217,,NDA,NDA020132,GlaxoSmithKline LLC,SUMATRIPTAN SUCCINATE,25,mg/1,"Serotonin 1b Receptor Agonists [MoA], Serotonin 1d Receptor Agonists [MoA], Serotonin-1b and Serotonin-1d Receptor Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0736,HUMAN PRESCRIPTION DRUG,IMITREX,,sumatriptan,"TABLET, FILM COATED",ORAL,20031217,,NDA,NDA020132,GlaxoSmithKline LLC,SUMATRIPTAN SUCCINATE,50,mg/1,"Serotonin 1b Receptor Agonists [MoA], Serotonin 1d Receptor Agonists [MoA], Serotonin-1b and Serotonin-1d Receptor Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0737,HUMAN PRESCRIPTION DRUG,IMITREX,,sumatriptan,"TABLET, FILM COATED",ORAL,20031219,,NDA,NDA020132,GlaxoSmithKline LLC,SUMATRIPTAN SUCCINATE,100,mg/1,"Serotonin 1b Receptor Agonists [MoA], Serotonin 1d Receptor Agonists [MoA], Serotonin-1b and Serotonin-1d Receptor Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0739,HUMAN PRESCRIPTION DRUG,IMITREX,,sumatriptan,INJECTION,SUBCUTANEOUS,20060406,,NDA,NDA020080,GlaxoSmithKline LLC,SUMATRIPTAN SUCCINATE,4,mg/.5mL,"Serotonin 1b Receptor Agonists [MoA], Serotonin 1d Receptor Agonists [MoA], Serotonin-1b and Serotonin-1d Receptor Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0754,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20090706,,NDA,NDA022115,GlaxoSmithKline LLC,LAMOTRIGINE,25,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0755,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20090706,,NDA,NDA022115,GlaxoSmithKline LLC,LAMOTRIGINE,50,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0756,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20090706,,NDA,NDA022115,GlaxoSmithKline LLC,LAMOTRIGINE,100,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0757,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20090706,,NDA,NDA022115,GlaxoSmithKline LLC,LAMOTRIGINE,200,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0758,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,KIT,,20090706,,NDA,NDA022115,GlaxoSmithKline LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0759,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,KIT,,20090706,,NDA,NDA022115,GlaxoSmithKline LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0760,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,KIT,,20090706,,NDA,NDA022115,GlaxoSmithKline LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0761,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110331,,NDA,NDA022115,GlaxoSmithKline LLC,LAMOTRIGINE,300,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0772,HUMAN PRESCRIPTION DRUG,LAMICTAL,ODT,lamotrigine,"TABLET, ORALLY DISINTEGRATING",ORAL,20090605,,NDA,NDA022251,GlaxoSmithKline LLC,LAMOTRIGINE,25,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0774,HUMAN PRESCRIPTION DRUG,LAMICTAL,ODT,lamotrigine,"TABLET, ORALLY DISINTEGRATING",ORAL,20090605,,NDA,NDA022251,GlaxoSmithKline LLC,LAMOTRIGINE,50,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0776,HUMAN PRESCRIPTION DRUG,LAMICTAL,ODT,lamotrigine,"TABLET, ORALLY DISINTEGRATING",ORAL,20090605,,NDA,NDA022251,GlaxoSmithKline LLC,LAMOTRIGINE,100,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0777,HUMAN PRESCRIPTION DRUG,LAMICTAL,ODT,lamotrigine,"TABLET, ORALLY DISINTEGRATING",ORAL,20090605,,NDA,NDA022251,GlaxoSmithKline LLC,LAMOTRIGINE,200,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0778,HUMAN PRESCRIPTION DRUG,LAMICTAL,ODT,lamotrigine,KIT,,20090605,,NDA,NDA022251,GlaxoSmithKline LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0779,HUMAN PRESCRIPTION DRUG,LAMICTAL,ODT,lamotrigine,KIT,,20090605,,NDA,NDA022251,GlaxoSmithKline LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0780,HUMAN PRESCRIPTION DRUG,LAMICTAL,ODT,lamotrigine,KIT,,20090605,,NDA,NDA022251,GlaxoSmithKline LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0781,HUMAN PRESCRIPTION DRUG,LAMICTAL,XR,lamotrigine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110815,,NDA,NDA022115,GlaxoSmithKline LLC,LAMOTRIGINE,250,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Dihydrofolate Reductase Inhibitors [MoA], Mood Stabilizer [EPC], Organic Cation Transporter 2 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0817,HUMAN PRESCRIPTION DRUG,LAMICTAL,,lamotrigine,KIT,,20030929,,NDA,NDA020241,GlaxoSmithKline LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0857,HUMAN PRESCRIPTION DRUG,Diluent,,water,SOLUTION,INTRAVENOUS,20160401,,NDA,NDA020444,GlaxoSmithKline LLC,WATER,1,mL/mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0859,HUMAN PRESCRIPTION DRUG,Breo Ellipta,,fluticasone furoate and vilanterol trifenatate,POWDER,RESPIRATORY (INHALATION),20130826,,NDA,NDA204275,GlaxoSmithKline LLC,FLUTICASONE FUROATE; VILANTEROL TRIFENATATE,100; 25,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0869,HUMAN PRESCRIPTION DRUG,Anoro Ellipta,,umeclidinium bromide and vilanterol trifenatate,POWDER,RESPIRATORY (INHALATION),20140131,,NDA,NDA203975,GlaxoSmithKline LLC,UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE,62.5; 25,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Anticholinergic [EPC], Cholinergic Antagonists [MoA], beta2-Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0873,HUMAN PRESCRIPTION DRUG,Incruse Ellipta,,umeclidinium,"AEROSOL, POWDER",ORAL,20140430,,NDA,NDA205382,GlaxoSmithKline LLC,UMECLIDINIUM BROMIDE,62.5,ug/1,"Anticholinergic [EPC], Cholinergic Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0874,HUMAN PRESCRIPTION DRUG,Arnuity Ellipta,,fluticasone furoate,POWDER,RESPIRATORY (INHALATION),20140820,,NDA,NDA205625,GlaxoSmithKline LLC,FLUTICASONE FUROATE,100,ug/1,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0876,HUMAN PRESCRIPTION DRUG,Arnuity Ellipta,,fluticasone furoate,POWDER,RESPIRATORY (INHALATION),20140820,,NDA,NDA205625,GlaxoSmithKline LLC,FLUTICASONE FUROATE,200,ug/1,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0881,HUMAN PRESCRIPTION DRUG,Nucala,,mepolizumab,"INJECTION, POWDER, FOR SOLUTION",SUBCUTANEOUS,20151104,,BLA,BLA125526,GlaxoSmithKline LLC,MEPOLIZUMAB,100,mg/mL,"Interleukin-5 Antagonist [EPC], Interleukin-5 Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0882,HUMAN PRESCRIPTION DRUG,Breo Ellipta,,fluticasone furoate and vilanterol trifenatate,POWDER,RESPIRATORY (INHALATION),20150430,,NDA,NDA204275,GlaxoSmithKline LLC,FLUTICASONE FUROATE; VILANTEROL TRIFENATATE,200; 25,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0887,HUMAN PRESCRIPTION DRUG,Trelegy Ellipta,,"fluticasone furoate, umeclidinium bromide and vilanterol trifenatate",POWDER,RESPIRATORY (INHALATION),20170918,,NDA,NDA209482,GlaxoSmithKline LLC,FLUTICASONE FUROATE; UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE,100; 62.5; 25,ug/1; ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Anticholinergic [EPC], Cholinergic Antagonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0888,HUMAN PRESCRIPTION DRUG,Arnuity Ellipta,,fluticasone furoate,POWDER,RESPIRATORY (INHALATION),20180517,,NDA,NDA205625,GlaxoSmithKline LLC,FLUTICASONE FUROATE,50,ug/1,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0889,HUMAN PRESCRIPTION DRUG,Krintafel,,tafenoquine succinate,"TABLET, FILM COATED",ORAL,20190122,,NDA,NDA210795,GlaxoSmithKline LLC,TAFENOQUINE SUCCINATE,150,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0892,HUMAN PRESCRIPTION DRUG,Nucala,,mepolizumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20190606,,BLA,BLA761122,GlaxoSmithKline LLC,MEPOLIZUMAB,100,mg/mL,"Interleukin-5 Antagonist [EPC], Interleukin-5 Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0893,HUMAN PRESCRIPTION DRUG,Trelegy Ellipta,,"fluticasone furoate, umeclidinium bromide and vilanterol trifenatate",POWDER,RESPIRATORY (INHALATION),20200909,,NDA,NDA209482,GlaxoSmithKline LLC,FLUTICASONE FUROATE; UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE,200; 62.5; 25,ug/1; ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Anticholinergic [EPC], Cholinergic Antagonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0897,HUMAN PRESCRIPTION DRUG,Jesduvroq,,daprodustat,"TABLET, FILM COATED",ORAL,20230201,20270131,NDA,NDA216951,GlaxoSmithKline LLC,DAPRODUSTAT,1,mg/1,"Hypoxia-Inducible Factor Prolyl Hydroxylase Inhibitors [MoA], Hypoxia-inducible Factor Prolyl Hydroxylase Inhibitor [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0898,HUMAN PRESCRIPTION DRUG,Jemperli,,dostarlimab,INJECTION,INTRAVENOUS,20210422,,BLA,BLA761174,GlaxoSmithKline LLC,DOSTARLIMAB,50,mg/mL,"Programmed Death Receptor-1 Blocking Antibody [EPC], Programmed Death Receptor-1-directed Antibody Interactions [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0903,HUMAN PRESCRIPTION DRUG,Jesduvroq,,daprodustat,"TABLET, FILM COATED",ORAL,20230201,20270430,NDA,NDA216951,GlaxoSmithKline LLC,DAPRODUSTAT,2,mg/1,"Hypoxia-Inducible Factor Prolyl Hydroxylase Inhibitors [MoA], Hypoxia-inducible Factor Prolyl Hydroxylase Inhibitor [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0173-0904,HUMAN PRESCRIPTION DRUG,Nucala,,mepolizumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20220122,,BLA,BLA761122,GlaxoSmithKline LLC,MEPOLIZUMAB,40,mg/.4mL,"Interleukin-5 Antagonist [EPC], Interleukin-5 Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
