NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0069-2151,HUMAN PRESCRIPTION DRUG,HYMPAVZI,,marstacimab-hncq,"INJECTION, SOLUTION",SUBCUTANEOUS,20241105,,BLA,BLA761369,Pfizer Laboratories Div Pfizer Inc,MARSTACIMAB,150,mg/mL,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-2260,HUMAN PRESCRIPTION DRUG,Caduet,,amlodipine besylate and atorvastatin calcium,"TABLET, FILM COATED",ORAL,20040130,,NDA,NDA021540,Pfizer Laboratories Div Pfizer Inc,AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM TRIHYDRATE,5; 80,mg/1; mg/1,"Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC], Cytochrome P450 3A Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS], HMG-CoA Reductase Inhibitor [EPC], Hydroxymethylglutaryl-CoA Reductase Inhibitors [MoA]",,N,20261231,E78.5,"[{""icd10_code"":""E78.5"",""description"":""Hyperlipidemia, unspecified"",""confidence"":0.6,""context"":""primary hyperlipidemia""},{""icd10_code"":""E78.0"",""description"":""Pure hypercholesterolemia"",""confidence"":0.25,""context"":""high cholesterol""},{""icd10_code"":""Z79.899"",""description"":""Other long term drug therapy"",""confidence"":0.1,""context"":""CVD prevention""},{""icd10_code"":""I25.10"",""description"":""Atherosclerotic heart disease without angina pectoris"",""confidence"":0.05,""context"":""CAD treatment""}]",0.60
0069-2299,HUMAN PRESCRIPTION DRUG,Vizimpro,,dacomitinib,"TABLET, FILM COATED",ORAL,20181004,,NDA,NDA211288,Pfizer Laboratories Div Pfizer Inc,DACOMITINIB,45,mg/1,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-2432,VACCINE,Comirnaty,,"COVID-19 Vaccine, mRNA","INJECTION, SUSPENSION",INTRAMUSCULAR,20240822,,BLA,BLA125742,Pfizer Laboratories Div Pfizer Inc,BNT162B2 OMICRON (KP.2),0.042,mg/.418mL,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-2465,VACCINE,Abrysvo,,Respiratory Syncytial Virus Vaccine,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAMUSCULAR,20240730,,BLA,BLA125769,Pfizer Laboratories Div Pfizer Inc,RECOMBINANT STABILIZED RSV A PREFUSION F ANTIGEN; RECOMBINANT STABILIZED RSV B PREFUSION F ANTIGEN,.06; .06,mg/.5mL; mg/.5mL,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-2522,HUMAN PRESCRIPTION DRUG,Elrexfio,,elranatamab-bcmm,"INJECTION, SOLUTION",SUBCUTANEOUS,20230815,,BLA,BLA761345,Pfizer Laboratories Div Pfizer Inc,ELRANATAMAB,44,mg/1.1mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-2650,HUMAN PRESCRIPTION DRUG,Procardia,XL,nifedipine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19890906,,NDA,NDA019684,Pfizer Laboratories Div Pfizer Inc,NIFEDIPINE,30,mg/1,"Calcium Channel Antagonists [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-2660,HUMAN PRESCRIPTION DRUG,Procardia,XL,nifedipine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19890906,,NDA,NDA019684,Pfizer Laboratories Div Pfizer Inc,NIFEDIPINE,60,mg/1,"Calcium Channel Antagonists [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-2670,HUMAN PRESCRIPTION DRUG,Procardia,XL,nifedipine,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19890906,,NDA,NDA019684,Pfizer Laboratories Div Pfizer Inc,NIFEDIPINE,90,mg/1,"Calcium Channel Antagonists [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3030,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,19871223,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3031,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,19871223,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3032,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,19871223,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3034,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,19871223,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3051,HUMAN PRESCRIPTION DRUG,ZITHROMAX,,AZITHROMYCIN DIHYDRATE,"POWDER, FOR SUSPENSION",ORAL,19940928,,NDA,NDA050693,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,1,g/1,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3060,HUMAN PRESCRIPTION DRUG,Zithromax,,azithromycin dihydrate,"TABLET, FILM COATED",ORAL,19960718,,NDA,NDA050711,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,250,mg/1,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3070,HUMAN PRESCRIPTION DRUG,Zithromax,,azithromycin dihydrate,"TABLET, FILM COATED",ORAL,20020524,,NDA,NDA050784,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,500,mg/1,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3110,HUMAN PRESCRIPTION DRUG,Zithromax,,azithromycin dihydrate,"POWDER, FOR SUSPENSION",ORAL,19951019,,NDA,NDA050710,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,100,mg/5mL,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3120,HUMAN PRESCRIPTION DRUG,Zithromax,,azithromycin dihydrate,"POWDER, FOR SUSPENSION",ORAL,19951019,,NDA,NDA050710,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,200,mg/5mL,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3130,HUMAN PRESCRIPTION DRUG,Zithromax,,azithromycin dihydrate,"POWDER, FOR SUSPENSION",ORAL,19951019,,NDA,NDA050710,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,200,mg/5mL,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3140,HUMAN PRESCRIPTION DRUG,Zithromax,,azithromycin dihydrate,"POWDER, FOR SUSPENSION",ORAL,19951019,,NDA,NDA050710,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,200,mg/5mL,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3150,HUMAN PRESCRIPTION DRUG,Zithromax,,azithromycin dihydrate,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,19970130,,NDA,NDA050733,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,500,mg/5mL,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3358,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,20241111,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-3500,HUMAN PRESCRIPTION DRUG,ZAVZPRET,,zavegepant,SPRAY,NASAL,20230601,,NDA,NDA216386,Pfizer Laboratories Div Pfizer Inc,ZAVEGEPANT HYDROCHLORIDE,10,mg/.1mL,"Calcitonin Gene-related Peptide Receptor Antagonist [EPC], Calcitonin Gene-related Peptide Receptor Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4004,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,20130317,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4015,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,20140317,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4026,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,20140317,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4031,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,20250331,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4037,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,20140317,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4061,HUMAN PRESCRIPTION DRUG,Zithromax,,azithromycin dihydrate,"TABLET, FILM COATED",ORAL,20190517,,NDA,NDA050711,Pfizer Laboratories Div Pfizer Inc,AZITHROMYCIN DIHYDRATE,250,mg/1,"Macrolide Antimicrobial [EPC], Macrolides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4190,HUMAN PRESCRIPTION DRUG,Revatio,,sildenafil citrate,"TABLET, FILM COATED",ORAL,20050603,,NDA,NDA021845,PFIZER LABORATORIES DIV PFIZER INC,SILDENAFIL CITRATE,20,mg/1,"Phosphodiesterase 5 Inhibitor [EPC], Phosphodiesterase 5 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4200,HUMAN PRESCRIPTION DRUG,Viagra,,sildenafil citrate,"TABLET, FILM COATED",ORAL,19980327,,NDA,NDA020895,PFIZER LABORATORIES DIV PFIZER INC,SILDENAFIL CITRATE,25,mg/1,"Phosphodiesterase 5 Inhibitor [EPC], Phosphodiesterase 5 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4205,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,20241111,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4210,HUMAN PRESCRIPTION DRUG,Viagra,,sildenafil citrate,"TABLET, FILM COATED",ORAL,19980327,,NDA,NDA020895,PFIZER LABORATORIES DIV PFIZER INC,SILDENAFIL CITRATE,50,mg/1,"Phosphodiesterase 5 Inhibitor [EPC], Phosphodiesterase 5 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4220,HUMAN PRESCRIPTION DRUG,Viagra,,sildenafil citrate,"TABLET, FILM COATED",ORAL,19980327,,NDA,NDA020895,PFIZER LABORATORIES DIV PFIZER INC,SILDENAFIL CITRATE,100,mg/1,"Phosphodiesterase 5 Inhibitor [EPC], Phosphodiesterase 5 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-4494,HUMAN PRESCRIPTION DRUG,Elrexfio,,elranatamab-bcmm,"INJECTION, SOLUTION",SUBCUTANEOUS,20230815,,BLA,BLA761345,Pfizer Laboratories Div Pfizer Inc,ELRANATAMAB,76,mg/1.9mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5317,HUMAN PRESCRIPTION DRUG,Paxlovid,,nirmatrelvir and ritonavir,KIT,,20231018,,NDA,NDA217188,Pfizer Laboratories Div Pfizer Inc,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5321,HUMAN PRESCRIPTION DRUG,Paxlovid,,nirmatrelvir and ritonavir,KIT,,20231018,,NDA,NDA217188,Pfizer Laboratories Div Pfizer Inc,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5410,HUMAN PRESCRIPTION DRUG,Vistaril,,hydroxyzine pamoate,CAPSULE,ORAL,19941128,20260131,NDA,NDA011459,Pfizer Laboratories Div Pfizer Inc,HYDROXYZINE PAMOATE,25,mg/1,"Antihistamine [EPC], Histamine Receptor Antagonists [MoA]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5471,HUMAN PRESCRIPTION DRUG,CEREBYX,,Fosphenytoin Sodium,"INJECTION, SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20131028,,NDA,NDA020450,Pfizer Laboratories Div Pfizer Inc,FOSPHENYTOIN SODIUM,50,mg/mL,"Anti-epileptic Agent [EPC], Cytochrome P450 1A2 Inducers [MoA], Cytochrome P450 2B6 Inducers [MoA], Cytochrome P450 2C19 Inducers [MoA], Cytochrome P450 2C8 Inducers [MoA], Cytochrome P450 2C9 Inducers [MoA], Cytochrome P450 2D6 Inducers [MoA], Cytochrome P450 3A Inducers [MoA], Decreased Central Nervous System Disorganized Electrical Activity [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5474,HUMAN PRESCRIPTION DRUG,CEREBYX,,Fosphenytoin Sodium,"INJECTION, SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20131028,,NDA,NDA020450,Pfizer Laboratories Div Pfizer Inc,FOSPHENYTOIN SODIUM,50,mg/mL,"Anti-epileptic Agent [EPC], Cytochrome P450 1A2 Inducers [MoA], Cytochrome P450 2B6 Inducers [MoA], Cytochrome P450 2C19 Inducers [MoA], Cytochrome P450 2C8 Inducers [MoA], Cytochrome P450 2C9 Inducers [MoA], Cytochrome P450 2D6 Inducers [MoA], Cytochrome P450 3A Inducers [MoA], Decreased Central Nervous System Disorganized Electrical Activity [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5629,HUMAN PRESCRIPTION DRUG,Doxorubicin Hydrochloride,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,20250331,,NDA,NDA050629,Pfizer Laboratories Div Pfizer Inc,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5800,HUMAN PRESCRIPTION DRUG,Tikosyn,,dofetilide,CAPSULE,ORAL,19991001,,NDA,NDA020931,Pfizer Laboratories Div Pfizer Inc,DOFETILIDE,0.125,mg/1,Antiarrhythmic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5810,HUMAN PRESCRIPTION DRUG,Tikosyn,,dofetilide,CAPSULE,ORAL,19991001,,NDA,NDA020931,Pfizer Laboratories Div Pfizer Inc,DOFETILIDE,0.25,mg/1,Antiarrhythmic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-5820,HUMAN PRESCRIPTION DRUG,Tikosyn,,dofetilide,CAPSULE,ORAL,19991001,,NDA,NDA020931,Pfizer Laboratories Div Pfizer Inc,DOFETILIDE,0.5,mg/1,Antiarrhythmic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-6001,HUMAN PRESCRIPTION DRUG,CEREBYX,,Fosphenytoin Sodium,"INJECTION, SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20131028,,NDA,NDA020450,Pfizer Laboratories Div Pfizer Inc,FOSPHENYTOIN SODIUM,50,mg/mL,"Anti-epileptic Agent [EPC], Cytochrome P450 1A2 Inducers [MoA], Cytochrome P450 2B6 Inducers [MoA], Cytochrome P450 2C19 Inducers [MoA], Cytochrome P450 2C8 Inducers [MoA], Cytochrome P450 2C9 Inducers [MoA], Cytochrome P450 2D6 Inducers [MoA], Cytochrome P450 3A Inducers [MoA], Decreased Central Nervous System Disorganized Electrical Activity [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-6002,PLASMA DERIVATIVE,Octagam Immune Globulin (Human),,Immune Globulin,SOLUTION,INTRAVENOUS,20231113,,BLA,BLA125062,Pfizer Laboratories Div Pfizer Inc,HUMAN IMMUNOGLOBULIN G,100,mg/mL,"Antigen Neutralization [MoA], Human Immunoglobulin G [EPC], Immunoglobulins [CS], Passively Acquired Immunity [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
